firstName,lastName,DOB,birthCountry,deathDate,careerStart,careerEnd
Lou,Brock,1892-08-21,United States,1971-04-19,1930.0,1953.0
Bruce,Kay,,,,,
Mike,Fontaine,,,,,
Stephen,Burum,1939-11-25,United States,,1960.0,2004.0
Richard,Widmark,1914-12-26,United States,2008-03-24,1938.0,2001.0
Franke,Previte,1946-05-02,,,,
Ethan,Van der Ryn,1962-10-21,United States,,1986.0,1986.0
Kim,Stanley,1925-02-11,United States,2001-08-20,1950.0,1985.0
Stan,Winston,1946-04-07,United States,2008-06-15,1972.0,2008.0
Daniel,Rezende,1975-05-05,Brazil,,2002.0,
Dan,Krauss,,,,,
Takashi,Yamazaki,1964-06-12,Japan,,1984.0,
Stephen,Verona,1940-09-11,United States,2019-07-13,,
Miles,White,1914-07-27,,2000-02-17,,
Elton,John,1947-03-25,United Kingdom,,1962.0,
Judith,Cory,,,,1967.0,2005.0
Colleen,Atwood,1948-09-25,United States,,1981.0,
William,Edmondson,1906-07-04,United States,1998-04-18,1931.0,1979.0
Patricia,Cuccia,,,,,
Tristan,Myles,,,,2001.0,
Kevin,Cleary,,,,1967.0,1990.0
Charles,Freeman,1908-08-21,United States,2001-04-10,1944.0,1972.0
Robert,Morley,1908-05-26,United Kingdom,1992-06-01,1928.0,1989.0
Trefor,Proud,,,,1989.0,
Kareem,Abeed,1984-01-01,,,,
Jeffrey,Brown,,United States,,1977.0,
Robert,Lee,1890-05-12,United States,1964-09-18,1922.0,1922.0
George,Seaton,1911-04-17,United States,1979-07-28,1934.0,1934.0
Jerry,Fielding,1922-06-17,United States,1980-02-17,,
LeRoy,Stone,1894-01-05,United States,1949-09-15,1916.0,1949.0
Billie,Eilish,2001-12-18,United States,,2015.0,
Caryl,Heller,,,,1979.0,1995.0
Jeff,Hermann,,,,,
Darin,Knight,,,,1974.0,
Thomas,Vinterberg,1969-05-19,Denmark,,1990.0,
Ang,Lee,1954-10-23,Taiwan,,1991.0,
Henri,Alekan,1909-02-10,France,2001-06-01,,
David,Hare,1947-06-05,United Kingdom,,,
Sérgio,Mendes,1941-02-11,Brazil,2024-09-01,1961.0,2023.0
Martin,Bregman,1926-05-18,United States,2018-06-16,,
Kelsey,Mann,1974-11-16,,,2003.0,
Bob,Beemer,1955-02-08,United States,,1989.0,
John,M. Elliott Jr.,,,,1970.0,
Hervé,Luze,1949-01-01,,,1971.0,
Sergei,Bondarchuk,1920-09-25,Ukraine,1994-10-01,1948.0,1994.0
Lenny,Abrahamson,1966-11-30,Ireland,,1991.0,
William,Blatty,1928-01-07,United States,2017-01-12,,
Dominique,Deruddere,1957-06-15,Belgium,,,
Luke,Davies,1962-01-01,,,,
Philip,Glass,1937-01-31,United States,,,
James,Moll,,United States,,1987.0,
Shuna,Harwood,1940-01-01,United Kingdom,,1977.0,2006.0
Stuart,Dryburgh,1952-03-30,United Kingdom,,1980.0,
Herschel,McCoy,1912-08-06,United States,1956-02-03,1936.0,1955.0
Jay,Cooper,,,,1996.0,
Irving,Ravetch,1920-11-14,United States,2010-09-19,1947.0,1990.0
Joe,Farrell,,,,,
Ted,McCord,1900-01-01,United States,1976-01-19,1921.0,1966.0
Byron,Haskin,1899-04-22,United States,1984-04-16,1922.0,1968.0
Geoffrey,Baumann,,,,2002.0,
I.,Diamond,1920-01-27,Romania,1988-04-21,1941.0,1981.0
Ernest,Lehman,1915-12-08,United States,2005-07-02,,
Danny,Taylor,1950-05-21,United States,2019-07-10,1994.0,2019.0
Carl,Biddiscombe,1924-06-22,Canada,2000-11-04,1959.0,1987.0
William,McNutt,1885-09-12,United States,1938-01-25,1922.0,1938.0
Lynzee,Klingman,1943-12-31,United States,,,
Arthur,Krams,1912-07-15,United States,1985-09-29,1946.0,1969.0
Barry,Jenkins,1979-11-19,United States,,2003.0,
Brett,Morgen,1968-10-11,United States,,,
B.,Sebastian II,,,,1980.0,
Tom,McCarthy,1966-06-07,United States,,1992.0,
Tom,Rand,,United Kingdom,,1976.0,
James,Schoppe,,,,1972.0,2006.0
Leland,Hayward,1902-09-13,United States,1971-03-18,,
Jack,Wild,1952-09-30,United Kingdom,2006-03-01,1964.0,2005.0
Anton,Furst,1944-05-06,United Kingdom,1991-11-01,1974.0,1990.0
Tennessee,Williams,1911-03-26,United States,1983-02-25,1930.0,1983.0
A.,Ho,1950-01-01,Hong Kong,,,
Darwin,Shaw,,United Kingdom,,,
Scott,Slimon,1915-01-01,United Kingdom,1980-01-01,1947.0,1970.0
Julian,Chagrin,1940-02-22,United Kingdom,,1957.0,2010.0
Eddie,Albert,1906-04-22,United States,2005-05-26,1933.0,1997.0
Linda,DeScenna,1949-11-14,United States,,1979.0,2008.0
Jeff,Maguire,1952-01-01,United States,,,
Héctor,Babenco,1946-02-07,Argentina,2016-07-13,1973.0,2015.0
Bernhard,Wicki,1919-10-28,Austria,2000-01-01,1940.0,1994.0
Frank,Sullivan,1896-02-07,United States,1972-09-30,1923.0,1962.0
Tony,Inglis,1911-04-14,Ireland,1997-09-01,1949.0,1980.0
Carole,Lombard,1908-10-06,United States,1942-01-16,1921.0,1942.0
Ava,Gardner,1922-12-24,United States,1990-01-25,1941.0,1986.0
Seymour,Cassel,1935-01-22,United States,2019-04-07,1959.0,2015.0
Pyotr,Todorovsky,1925-08-26,Russia,2013-05-01,1962.0,2013.0
Ronald,Pierce,1909-09-18,,2008-03-05,1944.0,1975.0
Howard,Koch,1901-12-12,United States,1995-08-17,,
Petra,Costa,1984-07-08,Brazil,,2005.0,
Arthur,Hamilton,1926-10-22,United States,,,
Elizabeth,Hartman,1943-12-23,United States,1987-06-10,1964.0,1982.0
Sydney,Greenstreet,1879-12-27,United Kingdom,1954-01-18,1902.0,1951.0
Arnold,Kopelson,1935-02-14,United States,2018-10-08,,
Noah,Baumbach,1969-09-03,United States,,1995.0,
Sian,Heder,1977-06-23,United States,,2006.0,
Terry,Gilkyson,1916-06-17,United States,1999-10-15,,
Eli,Noyes,1942-10-18,United States,2024-03-23,,
Sofia,Coppola,1971-05-14,United States,,1972.0,
Jack,Arnold,1916-10-14,United States,1992-03-17,,
Frank,Lloyd,1886-02-02,Scotland,1960-08-01,1913.0,1955.0
Bruce,Surtees,1937-07-23,United States,2012-02-23,1971.0,2012.0
Christopher,Rouse,1958-11-28,United States,,,
Sharon,Oreck,1955-04-10,United States,,1972.0,
Dan,Scanlon,1976-06-21,United States,,1998.0,
Gianfranco,Rosi,1963-11-30,Ethiopia,,1993.0,
Raymond,Rasch,1917-03-01,United States,1964-12-23,1964.0,1964.0
Claude,Lelouch,1937-10-30,France,,,
Jon,Johnson,1954-10-16,United States,,1982.0,
Paul,Norris,,,,1998.0,
Robert,Moresco,1951-04-30,United States,,1979.0,
Shirley,Booth,1898-08-30,United States,1992-10-16,1915.0,1974.0
Elliott,Smith,1969-08-06,United States,2003-10-21,1985.0,2003.0
Celia,Bobak,1952-01-01,,,1981.0,
Guillermo,Arriaga,1958-03-13,Mexico,,1991.0,
Anastasia,Masaro,1974-11-12,Canada,,1997.0,
Roger,Christian,1944-02-25,United Kingdom,,1968.0,
Dolly,Parton,1946-01-19,United States,,1962.0,
Shona,Heath,,,,,
Millen,Brand,1906-01-19,United States,1980-03-19,,
Martin,Hernández,1964-06-01,Mexico,,1998.0,
William,Ziegler,1909-09-04,United States,1977-07-02,1930.0,1975.0
Siedah,Garrett,1960-06-24,United States,,1977.0,
Ken,Thorne,1924-01-26,United Kingdom,2014-07-01,,
Resul,Pookutty,1971-05-30,India,,1997.0,
Joe,Hutshing,,,,,
Brenda,Blethyn,1946-02-20,United Kingdom,,1976.0,
Shirley,MacLaine,1934-04-24,United States,,1952.0,
Goldie,Hawn,1945-11-21,United States,,1966.0,
Timothée,Chalamet,1995-12-27,United States,,2007.0,
John,McCarthy Jr.,1912-01-01,United States,1994-01-14,1945.0,1980.0
Jared,Hess,1979-07-18,United States,,,
Emile,Antonio,1919-05-14,United States,1989-12-15,,
Stuart,Whitman,1928-02-01,United States,2020-03-16,1940.0,2000.0
Forest,Whitaker,1961-07-15,United States,,1981.0,
Kristen,Wiig,1973-08-22,United States,,2000.0,
Emile,Ardolino,1943-05-09,United States,1993-11-20,,
Watson,Jones,,,,1955.0,1955.0
Herb,Gardner,1934-12-28,United States,2003-09-24,,
Oliver,Hirschbiegel,1957-12-29,Germany,,1986.0,
Walter,Greene,1910-01-23,United States,1983-12-23,,
Nina,Gantz,1987-05-26,Amsterdam,,2010.0,
Bill,Murray,1950-09-21,United States,,1973.0,
George,Lucas,1944-05-14,United States,,1965.0,
John,Osborne,1929-12-12,United Kingdom,1994-12-01,,
DK,Welchman,1978-01-01,Poland,,2004.0,
Michael,Verhoeven,1938-07-13,Germany,2024-04-01,1967.0,2024.0
Niv,Adiri,,Israel,,2004.0,
Leonard,Smith,1894-04-19,United States,1947-10-20,1915.0,1946.0
Adolph,Deutsch,1897-10-20,United Kingdom,1980-01-01,1914.0,1961.0
John,Cameron,1944-03-20,United Kingdom,,1966.0,
Sam,Leavitt,1904-02-06,United States,1984-03-21,1932.0,1978.0
Franco,Solinas,1927-01-19,Italy,1982-09-01,1951.0,1982.0
Paul,Muni,1895-09-22,Austria-Hungary,1967-08-25,1908.0,1962.0
Benh,Zeitlin,1982-10-14,United States,,,
Nobert,Brodine,1896-12-16,United States,1970-02-28,1919.0,1960.0
Hans,Dreier,1885-08-21,Germany,1966-10-24,1919.0,1951.0
George,Murphy,,,,1991.0,
Gary,Ross,1956-11-03,United States,,1986.0,
Chill,Wills,1902-07-18,United States,1978-12-15,1934.0,1978.0
Geoffrey,Rush,1951-07-06,Australia,,1971.0,
Morton,Haack,1924-06-26,United States,1987-03-22,1958.0,1973.0
Alberto,Grimaldi,1925-03-28,Italy,2021-01-01,,
Abraham,Polonsky,1910-01-05,United States,1999-10-26,,
John,Bell,,,,1986.0,
Barry,Morrow,,United States,,1981.0,
Pauline,Collins,1940-09-03,United Kingdom,,1963.0,
Gabriel,Figueroa,1907-04-24,Mexico,1997-04-27,,
Murray,Spivack,1903-09-06,Russia,1994-05-08,1930.0,1978.0
Huey,News,,,,1979.0,
Keith,Herft,,,,,
Robert,Duvall,1931-01-05,United States,,1952.0,
Christopher,Boyes,1972-01-01,United Kingdom,,1991.0,
Alfred,Levitt,1916-06-03,United States,2002-11-16,,
Clare,Douglas,1944-02-21,United Kingdom,2017-07-01,,
Leonard,Schrader,1943-11-30,United States,2006-11-02,1974.0,2006.0
Leo,Robin,1895-04-06,United States,1984-12-29,,
Ida,Random,1945-01-01,,,1983.0,
Mark,Ronson,1975-09-04,United Kingdom,,1993.0,
Renée,Zellweger,1969-04-25,United States,,1992.0,
Ken,Hall,1901-02-22,Australia,1994-02-01,,
Garry,Trudeau,1948-07-21,United States,,1970.0,
Polly,Platt,1939-01-29,United States,2011-07-27,1966.0,2011.0
Arthur,Penn,1922-09-27,United States,2010-09-28,,
Elliot,Goldenthal,1954-05-02,United States,,1978.0,
Pablo,Larraín,1976-08-19,Chile,,2003.0,
Dane,Davis,,,,1981.0,
Pamela,Ribon,1975-04-04,United States,,1998.0,
Ladj,Ly,1980-03-19,,,,
Anthea,Sylbert,1939-10-06,United States,2024-06-18,1967.0,1999.0
Peter,Stone,1930-02-27,United States,2003-04-26,,
Paweł,Edelman,1958-06-26,Poland,,,
Taura,Stinson,,United States,,,
Eric,Reynolds,,,,1996.0,
Amanda,Micheli,,United States,,,
Sonya,Friedman,1936-01-01,,,,
Luke,Millar,,,,,
Roland,Anderson,1903-11-18,United States,1989-10-29,1932.0,1969.0
Lonne,Elder III,1927-12-26,United States,1996-06-11,1955.0,1955.0
Ben,Affleck,1972-08-15,United States,,1981.0,
Arthur,Cohn,1927-02-04,Switzerland,,,
Guy,Pearce,1967-10-05,United Kingdom,,1985.0,
Tatiana,Riegel,,,,1986.0,
Grady,Cofer,,,,,
Jake,Garber,1965-04-16,United States,,1989.0,
Donald,Sylvester,,United States,,1991.0,
Brendan,Gleeson,1955-03-29,Ireland,,1985.0,
Jerome,Thoms,1907-10-07,United States,1977-11-01,,
Dan,George,1899-07-24,Canada,1981-09-23,1951.0,1981.0
Erwan,Kerzanet,,,,,
Sally,Hawkins,1976-04-27,United Kingdom,,1998.0,
Roger,Savage,,United Kingdom,,1971.0,
Scott,Anderson,1964-04-01,United States,,1989.0,
Bruno,Barreto,1955-03-16,Brazil,,1967.0,
Arlene,Donovan,1927-07-15,United States,2024-02-14,1982.0,1998.0
Harold,Hecht,1907-06-01,United States,1985-05-26,1923.0,1985.0
David,Weisman,1942-03-11,United States,2019-10-09,1967.0,2019.0
James,Crabe,1931-08-19,United States,1989-05-02,1961.0,1988.0
Tony,Thomas,1948-12-07,United States,,1971.0,
Cillian,Murphy,1976-05-25,Ireland,,1996.0,
Rosalie,Varda,1958-05-28,France,,1979.0,
Sam,Coslow,1902-12-27,United States,1982-04-02,,
Simon,Kinberg,1973-08-02,United Kingdom,,2000.0,
Kathleen,Turner,1954-06-19,United States,,1972.0,
Laura,Checkoway,,,,,
Gary,Brink,,,,1977.0,1999.0
Dee,Rees,1977-02-07,United States,,2005.0,
Maxwell,Anderson,1888-12-15,United States,1959-02-28,,
Irving,Berlin,1888-05-11,Russia,1989-09-22,1907.0,1971.0
Danny,Elfman,1953-05-29,United States,,1971.0,
Ian,Hunter,,,,1982.0,
Oliver,Marsh,1892-01-30,United States,1941-05-05,,
James,Woods,1947-04-18,United States,,1969.0,
Farah,Nabulsi,1978-01-01,United Kingdom,,2016.0,
Don,McGuire,1919-02-28,United States,1999-04-13,1945.0,1999.0
Nanette,Burstein,1970-05-23,United States,,1997.0,
Brenda,Chapman,1962-01-01,United States,,1987.0,
Martin,Landau,1928-06-20,United States,2017-07-15,2017.0,2017.0
Miguel,Littin,1942-08-09,Chile,,,
Arthur,Hornblow Jr.,1893-01-01,United States,1976-07-17,,
Anne,Morgan,,,,,
Graham,Greene,1952-06-22,United Kingdom,1991-04-01,,
Graham,Hartstone,1944-01-01,United Kingdom,,1962.0,
James,Flynn,1965-01-01,,2023-02-01,,
Wolfgang,Reitherman,1909-06-26,Germany,1985-05-22,1933.0,1981.0
Mitchell,Block,1950-06-05,United States,2024-05-30,,
Pierre,Coffin,1967-03-16,France,,1993.0,
Charles,Boyer,1899-08-28,France,1978-08-01,1920.0,1976.0
Hal,Holbrook,1925-02-17,United States,2021-01-23,1948.0,2017.0
Søren,Jespersen,1962-11-30,Denmark,,2010.0,
William,Snyder,1901-09-21,United States,1998-06-03,,
John,Watson,,United Kingdom,,,
Howard,Rollins,1950-01-01,United States,1996-12-08,1970.0,1996.0
Matia,Karrell,,United States,,1987.0,
Woody,Harrelson,1961-07-23,United States,,1985.0,
Sidney,Howard,1891-01-26,United States,1939-08-23,,
Frank,Bracht,1910-01-07,United States,1985-09-26,,
Markus,Stemler,,Germany,,,
Fay,Kanin,1917-05-09,United States,2013-03-27,,
Darrell,Roodt,1962-04-28,South Africa,,1985.0,
Alain,Robbe-Grillet,1922-08-18,France,2008-02-01,1953.0,2008.0
Guntis,Sics,,,,1991.0,
Christian,Nyby,1913-09-01,United States,1993-09-17,1943.0,1975.0
Debra,Winger,1955-05-16,United States,,1976.0,
Robert,Jacobs,1954-01-01,,,1997.0,
Nelson,Ferreira,,,,1990.0,
Michèle,Burke,1949-01-01,Ireland,,1980.0,
Hany,Abu-Assad,1961-10-11,Israel,,,
Ray,Cory,1894-03-30,United States,1968-03-15,1944.0,1961.0
Anne,Coates,1925-12-12,United Kingdom,2018-05-01,1947.0,2015.0
Joe,Raposo,1937-02-08,United States,1989-02-05,1965.0,1989.0
David,Gropman,1952-06-16,United States,,,
Bing,Liu,1989-01-01,China,,2012.0,
Ron,Nyswaner,1956-10-05,United States,,,
James,Dearden,1949-09-14,United Kingdom,,1967.0,
Rich,Moore,1963-05-10,United States,,1986.0,
John,Goodman,1901-08-15,United States,1991-06-01,1934.0,1968.0
Gabourey,Sidibe,1983-05-06,United States,,2009.0,
Huey,Lewis,1950-07-05,United States,,1967.0,
Remi,Adefarasin,1948-02-02,United Kingdom,,,
Michael,Carlin,,,,1990.0,
Jason,Reitman,1977-10-19,Canada,,1988.0,
Barney,Burman,,,,1984.0,
Jean,Louis,1907-10-05,France,1997-04-08,,
Paul,Brown,1960-05-13,United Kingdom,2017-11-01,,
Vasilis,Georgiadis,1921-08-12,Ottoman Empire,2000-04-01,1956.0,1993.0
Keith,Carradine,1949-08-08,United States,,1969.0,
Bernhard,Grzimek,1909-04-24,Germany,1987-03-01,1954.0,1987.0
Steven,Knight,1959-01-01,United Kingdom,,1989.0,
James,Hill,1919-08-01,United Kingdom,1994-10-01,1937.0,1993.0
Alexander,Toluboff,1882-08-27,Russia,1940-07-01,1927.0,1939.0
David,Wolper,1928-01-11,United States,2010-08-10,,
Gavin,Hood,1963-05-12,South Africa,,1989.0,
Claude,La Haye,,,,,
Jack,Stubbs,1913-04-06,Scotland,1997-02-02,1937.0,1978.0
Chris,Sarandon,1942-07-24,United States,,1965.0,
Tonino,Guerra,1920-03-16,Italy,2012-03-01,,
Anthony,Perkins,1932-04-04,United States,1992-09-12,1947.0,1992.0
Tom,Hardy,1977-09-15,United Kingdom,,1998.0,
Robert,Bertrand,1906-02-12,,2002-05-04,,
Andrew,Scheinman,,,,,
Sam,Rolfe,1924-02-18,United States,1993-07-10,,
Ben,Snow,,,,1994.0,
Stuart,Robertson,,,,,
Alexander,Payne,1961-02-10,United States,,1985.0,
Lew,Brown,1893-12-10,Russia,1958-02-05,,
Burgess,Meredith,1907-11-16,United States,1997-09-09,1929.0,1997.0
James,Marsh,1963-04-30,United Kingdom,,,
Elton,John,1947-03-25,United Kingdom,,1967.0,
George,Jenson,1930-06-24,Canada,2018-05-25,,
Shirley,Russell,1935-03-11,United Kingdom,2002-03-01,1956.0,2002.0
John,Taylor,1914-10-05,United Kingdom,1992-09-01,,
William,Mueller,1901-01-17,United States,1992-05-11,1927.0,1957.0
Robert,Luthardt,1917-03-03,,1977-10-01,1962.0,1977.0
Stanislav,Rostotsky,1922-04-21,Russia,2001-08-01,,
Russell,Boyd,1944-04-21,Australia,,1966.0,2018.0
Bob,Peterson,1961-01-18,United States,,1994.0,
Jerzy,Skolimowski,1938-05-05,Poland,,1960.0,
Louis,Edemann,1946-02-02,United States,2006-04-12,1978.0,2002.0
Roy,Charman,1930-05-31,United Kingdom,1990-10-01,1956.0,1990.0
Richard,Tyler,1928-05-07,,1990-10-24,1971.0,1989.0
Viola,Lawrence,1894-12-02,United States,1973-11-20,,
Josephine,Lovett,1877-10-21,United States,1958-09-01,1916.0,1935.0
Robert,Boyle,1909-10-10,United States,2010-08-01,1933.0,2010.0
Richard,Jenkins,1947-05-04,United States,,1974.0,
John,Fulton,1902-01-01,United States,1966-07-05,1928.0,1966.0
Donald,MowatCM,1963-01-01,Canada,,1985.0,
Joe,Viskocil,1952-12-21,,2014-08-11,1974.0,2014.0
Pasquale,Campanile,1927-07-28,Italy,1986-02-01,1949.0,1984.0
Oskar,Werner,1922-11-13,Austria,1984-10-01,1939.0,1984.0
Michael,Semanick,1963-01-01,,,1987.0,
Al,Kasha,1937-01-22,United States,2020-09-14,,
Robert,Bolt,1924-08-15,United Kingdom,1995-02-01,,
Tara,Webb,,,,,
Conrad,Hall,1926-06-21,French Polynesia,2003-01-04,1949.0,2003.0
Suzanne,Passe,1946-07-19,United States,,1966.0,
Richard,Gregson,1930-05-05,India,2019-08-01,,
David,Schaub,,,,1996.0,
Jeremy,Dawson,,,,1992.0,
Léon,Barsacq,1906-10-18,Russia,1969-12-01,1934.0,1968.0
Mark,Weingarten,,,,1987.0,
Nora,Sopková,,,,,
George,Dudley,1897-05-08,United States,1959-06-05,1937.0,1942.0
Anouk,Aimée,1932-04-27,France,2024-06-01,1947.0,2019.0
Pierre,Boulle,1912-02-20,France,1994-01-01,,
Lars,Ginzel,,,,,
Richard,Brooks,1912-01-18,United States,1992-03-11,,
Annie,Lennox,1954-12-25,Scotland,,1976.0,
Lewis,Rachmil,1908-07-03,United States,1984-02-19,1934.0,1984.0
Michael,Kahn,1930-12-08,United States,,1964.0,
Roger,Ford,,,,1969.0,
Tom,Snow,1947-01-01,United States,,,
Gordon,Sawyer,1905-08-27,United States,1980-05-15,1930.0,1968.0
Shawn,Murphy,1948-05-16,United States,,1983.0,
Brandon,Oldenburg,,,,,
John,Trotter,1908-06-14,United States,1975-10-29,1925.0,1975.0
Alan,Ball,1957-05-13,United States,,,
Sara,Ishaq,,Scotland,,,
Dean,Pitchford,1951-07-29,United States,,,
Walter,Murphy,1952-12-19,United States,,1970.0,
Francesco,Rosi,1922-11-15,Italy,2015-01-01,1948.0,1997.0
Phyllis,Nagy,1962-11-07,United States,,1992.0,
Richard,Curtis,1956-11-08,New Zealand,,,
Peter,Davies,1934-09-08,United Kingdom,2016-03-01,,
Carl,Dreher,1896-02-16,Austria-Hungary,1976-07-13,1917.0,1976.0
Darryl,Zanuck,1902-09-05,United States,1979-12-22,1922.0,1970.0
Mitski,Miyawaki,1990-01-01,Japan,,2012.0,
Rodrigo,Prieto,1965-11-23,Mexico,,1988.0,
Albert,Wolsky,1930-11-24,France,,1967.0,
Sergio,Amidei,1904-10-30,Italy,1981-04-01,1936.0,1981.0
Javier,Fesser,1964-02-15,Spain,,,
Gloria,Borders,,,,1982.0,
Brasse,Brännström,1945-02-27,Sweden,2014-08-01,1972.0,2014.0
Steven,Price,1977-04-22,United Kingdom,,1996.0,
Fred,Rose,1898-08-24,United States,1954-12-01,,
Jeff,Dawn,,United States,,1982.0,
Mohen,Leo,,Germany,,1997.0,
Mike,Elizalde,1960-01-01,Mexico,,1987.0,
Peter,Jackson,1961-10-31,New Zealand,,1976.0,
Stanley,Kubrick,1928-07-26,United States,1999-03-07,,
Kenny,Loggins,1948-01-07,United States,,1968.0,
Daniel,Striepeke,1930-10-08,United States,2019-01-17,1956.0,2006.0
Jaime,Armiñán,1927-03-09,Spain,2024-04-01,1961.0,2024.0
Wayne,Pashley,,Australia,,1987.0,
Mike,Marino,,,,,
Kevin,McCarthy,1914-02-15,United States,2010-09-11,1937.0,2010.0
Robert,Chartoff,1933-08-26,United States,2015-06-10,1967.0,2015.0
Harry,Wild,1901-01-01,United States,1961-02-24,,
David,Strathairn,1949-01-26,United States,,1979.0,
Teddy,Newton,,,,1994.0,
Sean,Wang,1994-01-01,,,2020.0,
Isabelle,Huppert,1953-03-16,France,,1971.0,
Roland,West,1885-02-20,United States,1952-03-31,,
Otto,Preminger,1905-12-05,Austria-Hungary,1986-04-01,1924.0,1979.0
Troy,Verges,,,,,
Barry,Devorzon,1934-07-31,United States,,,
Frank,Van der Veer,1921-06-02,United States,1982-01-07,1950.0,1982.0
Alan,Rankin,,,,1992.0,
Robert,Simpson,1910-07-31,United States,1977-06-26,,
Charles,MacArthur,1895-11-05,United States,1956-04-21,,
Meredith,Willson,1902-05-18,United States,1984-06-15,1921.0,1982.0
Iain,Canning,1979-01-01,,,,
Oliver,Wallace,1887-08-06,United Kingdom,1963-09-15,1911.0,1911.0
Otto,Lang,1908-01-21,Bosnia and Herzegovina,2006-01-01,1928.0,1984.0
Stanley,Shapiro,1925-07-16,United States,1990-07-21,1953.0,1953.0
Joan,Bridge,1912-03-13,United Kingdom,2009-12-01,1938.0,1980.0
Ellsworth,Hoagland,1903-08-15,United States,1972-09-04,,
James,Corcoran,,,,1963.0,1970.0
Richard,King,,United States,,1985.0,
Jack,Dolman,,Canada,,,
John,Marley,1907-10-17,United States,1984-05-22,1947.0,1984.0
John,Sturges,1910-01-03,United States,1992-08-18,,
Rick,Carter,1952-01-01,United States,,1976.0,
David,Acord,1969-04-07,,,1996.0,
Trevor,Howard,1913-09-29,United Kingdom,1988-01-01,1934.0,1988.0
Ann-Margret,Olsson,1941-04-28,Sweden,,1961.0,
Leff,Lefferts,,,,,
Matt,Kasmir,,,,,
Carol,Joffe,,United States,,1981.0,1991.0
Ari,Sandel,1974-09-05,United States,,2005.0,
John,Ridley,1964-10-01,United States,,1988.0,
Robert,Snyder,1916-01-15,United States,2004-03-21,,
John,Alonzo,1934-06-12,United States,2001-03-13,1967.0,2001.0
Edward,Snyder,1895-12-02,United States,1984-07-10,1926.0,1948.0
Bud,Luckey,1934-07-28,United States,2018-02-24,1961.0,2014.0
Joseph,Kelly,,,2006-09-21,1962.0,1962.0
Paul,Brincat,,,,1971.0,
Arnon,Milchan,1944-12-06,Palestine,,,
Dimitri,Tiomkin,1894-05-10,Russia,1979-11-11,1929.0,1979.0
Chris,Cooper,1951-07-09,United States,,1977.0,
Michael,Wilson,1914-07-01,United States,1978-04-09,,
Charlie,Kaufman,1958-11-19,United States,,1983.0,
Eve,Stewart,1961-01-01,United Kingdom,,1993.0,
Philip,D'Antoni,1929-02-19,United States,2018-04-15,,
Tony,Ianzelo,1935-06-13,Canada,,,
Sarah,Polley,1979-01-08,Canada,,1985.0,
Jim,Burke,,,,,
Wayne,Artman,1936-11-24,United States,2006-11-09,1973.0,2000.0
Robert,Wolfe,1928-07-05,,1981-02-28,,
Dan,O'Herlihy,1919-05-01,Ireland,2005-02-01,1944.0,1998.0
Irene,Dunne,1898-12-20,United States,1990-09-04,1920.0,1987.0
John,Hubley,1914-05-21,United States,1977-02-21,1936.0,1977.0
Gary,Oldman,1958-03-21,United Kingdom,,1979.0,
Zoran,Perisic,1940-03-16,,,,
John,Legend,1978-12-28,United States,,1998.0,
Benjamin,Glazer,1887-05-07,Ireland,1956-03-18,,
Marc,Connelly,1890-12-13,United States,1980-12-21,,
Marcell,Jankovics,1941-10-21,Hungary,2021-05-01,,
Gustavo,Santaolalla,1951-08-19,Argentina,,1967.0,
Fred,Karlin,1936-06-16,United States,2004-03-26,,
Elmar,Klos,1910-01-26,Austria-Hungary,1993-07-01,,
Neil,Jordan,1950-02-25,Ireland,,1979.0,
Gloria,Gresham,1946-01-01,United States,,1978.0,2006.0
Rachel,Winter,,,,,
James,Gay-Rees,,,,1991.0,
Kevin,Wilson Jr.,,,,2010.0,
Jerry,Bruckheimer,1943-09-21,United States,,1972.0,
Yolanda,Toussieng,1949-01-01,,,1982.0,1982.0
Dan,Gilroy,1959-06-24,United States,,1992.0,
Craig,Foster,,,,,
Louie,Psihoyos,1957-04-15,United States,,,
Steven,Spielberg,1946-12-18,United States,,1959.0,
Richard,Connell,1893-10-17,United States,1949-11-22,,
Robert,Dolan,1908-01-03,United States,1972-09-26,1930.0,1966.0
Lisa,Cholodenko,1964-06-05,United States,,1994.0,
